
BSSID
70:3A:0E:5E:00:E1

Station MAC
2024-01-08 12:14:26
2024-01-08 12:14:26
2024-01-08 12:14:27
2024-01-08 12:14:28
2024-01-08 12:14:28
2024-01-08 12:14:28
2024-01-08 12:14:28
2024-01-08 12:14:28
2024-01-08 12:14:28
2024-01-08 12:14:28
2024-01-08 12:14:28
2024-01-08 12:14:30
2024-01-08 12:14:31
2024-01-08 12:14:31
2024-01-08 12:14:31
2024-01-08 12:14:31
2024-01-08 12:14:31
2024-01-08 12:14:32
2024-01-08 12:14:32
2024-01-08 12:14:33
2024-01-08 12:14:34
2024-01-08 12:14:35
2024-01-08 12:14:35
2024-01-08 12:14:35
2024-01-08 12:14:35
2024-01-08 12:14:36
2024-01-08 12:14:36
2024-01-08 12:14:36
2024-01-08 12:14:36
2024-01-08 12:14:36
2024-01-08 12:14:36
2024-01-08 12:14:36
2024-01-08 12:14:37
2024-01-08 12:14:37
2024-01-08 12:14:37
2024-01-08 12:14:37
2024-01-08 12:14:37
2024-01-08 12:14:37
2024-01-08 12:14:37
2024-01-08 12:14:37
2024-01-08 12:14:38
2024-01-08 12:14:38
2024-01-08 12:14:38
2024-01-08 12:14:38
2024-01-08 12:14:39
2024-01-08 12:14:39
2024-01-08 12:14:40
2024-01-08 12:14:40
2024-01-08 12:14:40
2024-01-08 12:14:40
2024-01-08 12:14:41
2024-01-08 12:14:41
2024-01-08 12:14:42
2024-01-08 12:14:42
2024-01-08 12:14:42
2024-01-08 12:14:42
2024-01-08 12:14:42
2024-01-08 12:14:42
2024-01-08 12:14:43
2024-01-08 12:14:43
2024-01-08 12:14:43
2024-01-08 12:14:47
2024-01-08 12:14:48
2024-01-08 12:14:48
2024-01-08 12:14:48
2024-01-08 12:14:48
2024-01-08 12:14:48
2024-01-08 12:14:48
2024-01-08 12:14:48
2024-01-08 12:14:48
2024-01-08 12:14:51
2024-01-08 12:14:52
2024-01-08 12:14:52
2024-01-08 12:14:53
2024-01-08 12:14:54
2024-01-08 12:14:54
2024-01-08 12:14:54
2024-01-08 12:14:55
2024-01-08 12:14:55
2024-01-08 12:14:55
2024-01-08 12:14:55
2024-01-08 12:14:55
2024-01-08 12:14:58
2024-01-08 12:14:58
2024-01-08 12:14:58
2024-01-08 12:14:58
2024-01-08 12:14:59
2024-01-08 12:14:59
2024-01-08 12:14:59
2024-01-08 12:14:59
2024-01-08 12:15:00
2024-01-08 12:15:00
2024-01-08 12:15:02
2024-01-08 12:15:03
2024-01-08 12:15:03
2024-01-08 12:15:03
2024-01-08 12:15:04
2024-01-08 12:15:04
2024-01-08 12:15:05
2024-01-08 12:15:05
2024-01-08 12:15:06
2024-01-08 12:15:07
2024-01-08 12:15:08
2024-01-08 12:15:08
2024-01-08 12:15:08
2024-01-08 12:15:08
2024-01-08 12:15:08
2024-01-08 12:15:08
2024-01-08 12:15:08
2024-01-08 12:15:08
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:09
2024-01-08 12:15:10
2024-01-08 12:15:10
2024-01-08 12:15:10
2024-01-08 12:15:10
2024-01-08 12:15:11
2024-01-08 12:15:11
2024-01-08 12:15:11
2024-01-08 12:15:12
2024-01-08 12:15:12
2024-01-08 12:15:12
2024-01-08 12:15:12
2024-01-08 12:15:12
2024-01-08 12:15:14
2024-01-08 12:15:14
2024-01-08 12:15:14
2024-01-08 12:15:14
2024-01-08 12:15:15
2024-01-08 12:15:15
2024-01-08 12:15:15
2024-01-08 12:15:15
2024-01-08 12:15:16
2024-01-08 12:15:16
2024-01-08 12:15:16
2024-01-08 12:15:16
2024-01-08 12:15:16
2024-01-08 12:15:16
2024-01-08 12:15:16
2024-01-08 12:15:17
2024-01-08 12:15:17
2024-01-08 12:15:18
2024-01-08 12:15:18
2024-01-08 12:15:18
2024-01-08 12:15:18
2024-01-08 12:15:18
2024-01-08 12:15:18
2024-01-08 12:15:19
2024-01-08 12:15:19
2024-01-08 12:15:19
2024-01-08 12:15:19
2024-01-08 12:15:19
2024-01-08 12:15:22
2024-01-08 12:15:22
2024-01-08 12:15:23
2024-01-08 12:15:23
2024-01-08 12:15:23
2024-01-08 12:15:23
2024-01-08 12:15:25
2024-01-08 12:15:25
2024-01-08 12:15:25
2024-01-08 12:15:25
2024-01-08 12:15:25
2024-01-08 12:15:25
2024-01-08 12:15:25
2024-01-08 12:15:25
2024-01-08 12:15:26
2024-01-08 12:15:27
2024-01-08 12:15:29
2024-01-08 12:15:29
2024-01-08 12:15:29
2024-01-08 12:15:29
2024-01-08 12:15:30
2024-01-08 12:15:30
2024-01-08 12:15:30
2024-01-08 12:15:30
2024-01-08 12:15:33
2024-01-08 12:15:33
2024-01-08 12:15:33
2024-01-08 12:15:34
2024-01-08 12:15:34
2024-01-08 12:15:35
2024-01-08 12:15:36
2024-01-08 12:15:36
2024-01-08 12:15:36
2024-01-08 12:15:37
2024-01-08 12:15:37
2024-01-08 12:15:37
2024-01-08 12:15:37
2024-01-08 12:15:37
2024-01-08 12:15:37
2024-01-08 12:15:37
2024-01-08 12:15:38
2024-01-08 12:15:38
2024-01-08 12:15:38
2024-01-08 12:15:38
2024-01-08 12:15:38
2024-01-08 12:15:39
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:40
2024-01-08 12:15:41
2024-01-08 12:15:41
2024-01-08 12:15:42
2024-01-08 12:15:42
2024-01-08 12:15:43
2024-01-08 12:15:45
2024-01-08 12:15:45
2024-01-08 12:15:45
2024-01-08 12:15:46
2024-01-08 12:15:46
2024-01-08 12:15:46
2024-01-08 12:15:46
2024-01-08 12:15:47
2024-01-08 12:15:47
2024-01-08 12:15:47
2024-01-08 12:15:47
2024-01-08 12:15:47
2024-01-08 12:15:48
2024-01-08 12:15:49
2024-01-08 12:15:49
2024-01-08 12:15:49
2024-01-08 12:15:49
2024-01-08 12:15:50
2024-01-08 12:15:50
2024-01-08 12:15:53
2024-01-08 12:15:53
2024-01-08 12:15:53
2024-01-08 12:15:53
2024-01-08 12:15:53
2024-01-08 12:15:53
2024-01-08 12:15:53
2024-01-08 12:15:53
2024-01-08 12:15:54
2024-01-08 12:15:54
2024-01-08 12:15:55
2024-01-08 12:15:56
2024-01-08 12:15:57
2024-01-08 12:15:57
2024-01-08 12:15:57
2024-01-08 12:15:57
2024-01-08 12:15:57
2024-01-08 12:15:57
2024-01-08 12:15:58
2024-01-08 12:15:58
2024-01-08 12:15:58
2024-01-08 12:15:58
2024-01-08 12:16:01
2024-01-08 12:16:01
2024-01-08 12:16:01
2024-01-08 12:16:01
2024-01-08 12:16:01
2024-01-08 12:16:01
2024-01-08 12:16:02
2024-01-08 12:16:02
2024-01-08 12:16:03
2024-01-08 12:16:04
2024-01-08 12:16:04
2024-01-08 12:16:04
2024-01-08 12:16:05
2024-01-08 12:16:05
2024-01-08 12:16:05
2024-01-08 12:16:05
2024-01-08 12:16:05
2024-01-08 12:16:05
2024-01-08 12:16:05
2024-01-08 12:16:05
2024-01-08 12:16:06
2024-01-08 12:16:06
2024-01-08 12:16:06
2024-01-08 12:16:07
2024-01-08 12:16:07
2024-01-08 12:16:07
2024-01-08 12:16:08
2024-01-08 12:16:08
2024-01-08 12:16:08
2024-01-08 12:16:08
2024-01-08 12:16:08
2024-01-08 12:16:09
2024-01-08 12:16:09
2024-01-08 12:16:09
2024-01-08 12:16:09
2024-01-08 12:16:10
2024-01-08 12:16:10
2024-01-08 12:16:10
2024-01-08 12:16:10
2024-01-08 12:16:11
2024-01-08 12:16:11
2024-01-08 12:16:12
2024-01-08 12:16:12
2024-01-08 12:16:12
2024-01-08 12:16:12
2024-01-08 12:16:13
2024-01-08 12:16:13
2024-01-08 12:16:13
2024-01-08 12:16:13
2024-01-08 12:16:14
2024-01-08 12:16:14
2024-01-08 12:16:14
2024-01-08 12:16:14
2024-01-08 12:16:14
2024-01-08 12:16:15
2024-01-08 12:16:16
2024-01-08 12:16:16
2024-01-08 12:16:16
2024-01-08 12:16:16
2024-01-08 12:16:17
2024-01-08 12:16:17
2024-01-08 12:16:18
2024-01-08 12:16:19
2024-01-08 12:16:20
2024-01-08 12:16:20
2024-01-08 12:16:20
2024-01-08 12:16:20
2024-01-08 12:16:20
2024-01-08 12:16:24
2024-01-08 12:16:24
2024-01-08 12:16:25
2024-01-08 12:16:25
2024-01-08 12:16:25
2024-01-08 12:16:25
2024-01-08 12:16:26
2024-01-08 12:16:26
2024-01-08 12:16:26
2024-01-08 12:16:27
2024-01-08 12:16:30
2024-01-08 12:16:30
2024-01-08 12:16:31
2024-01-08 12:16:31
2024-01-08 12:16:32
2024-01-08 12:16:34
2024-01-08 12:16:35
2024-01-08 12:16:36
2024-01-08 12:16:36
2024-01-08 12:16:36
2024-01-08 12:16:37
2024-01-08 12:16:38
2024-01-08 12:16:39
2024-01-08 12:16:39
2024-01-08 12:16:39
2024-01-08 12:16:40
2024-01-08 12:16:40
2024-01-08 12:16:40
2024-01-08 12:16:41
2024-01-08 12:16:42
2024-01-08 12:16:43
2024-01-08 12:16:45
2024-01-08 12:16:47
2024-01-08 12:16:47
2024-01-08 12:16:47
2024-01-08 12:16:47
2024-01-08 12:16:47
2024-01-08 12:16:49
2024-01-08 12:16:50
2024-01-08 12:16:50
2024-01-08 12:16:50
2024-01-08 12:16:50
2024-01-08 12:16:50
2024-01-08 12:16:51
2024-01-08 12:16:52
2024-01-08 12:16:52
2024-01-08 12:16:52
2024-01-08 12:16:53
2024-01-08 12:16:53
2024-01-08 12:16:53
2024-01-08 12:16:53
2024-01-08 12:16:53
2024-01-08 12:16:53
2024-01-08 12:16:53
2024-01-08 12:16:53
2024-01-08 12:16:54
2024-01-08 12:16:54
2024-01-08 12:16:55
2024-01-08 12:16:57
2024-01-08 12:16:58
2024-01-08 12:16:58
2024-01-08 12:16:58
2024-01-08 12:16:58
2024-01-08 12:16:58
2024-01-08 12:16:58
2024-01-08 12:16:59
2024-01-08 12:16:59
2024-01-08 12:16:59
2024-01-08 12:17:00
2024-01-08 12:17:01
2024-01-08 12:17:01
2024-01-08 12:17:01
2024-01-08 12:17:01
2024-01-08 12:17:01
2024-01-08 12:17:01
2024-01-08 12:17:02
2024-01-08 12:17:02
2024-01-08 12:17:06
2024-01-08 12:17:06
2024-01-08 12:17:06
2024-01-08 12:17:06
2024-01-08 12:17:07
2024-01-08 12:17:07
2024-01-08 12:17:08
2024-01-08 12:17:08
2024-01-08 12:17:09
2024-01-08 12:17:10
2024-01-08 12:17:10
2024-01-08 12:17:10
2024-01-08 12:17:10
2024-01-08 12:17:10
2024-01-08 12:17:10
2024-01-08 12:17:12
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:14
2024-01-08 12:17:15
2024-01-08 12:17:15
2024-01-08 12:17:15
2024-01-08 12:17:15
2024-01-08 12:17:15
2024-01-08 12:17:16
2024-01-08 12:17:16
2024-01-08 12:17:17
2024-01-08 12:17:17
2024-01-08 12:17:17
2024-01-08 12:17:17
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:18
2024-01-08 12:17:20
2024-01-08 12:17:21
2024-01-08 12:17:21
2024-01-08 12:17:21
2024-01-08 12:17:22
2024-01-08 12:17:22
2024-01-08 12:17:24
2024-01-08 12:17:25
2024-01-08 12:17:25
2024-01-08 12:17:25
2024-01-08 12:17:25
2024-01-08 12:17:25
2024-01-08 12:17:25
2024-01-08 12:17:25
2024-01-08 12:17:25
2024-01-08 12:17:26
2024-01-08 12:17:26
2024-01-08 12:17:27
2024-01-08 12:17:27
2024-01-08 12:17:28
2024-01-08 12:17:28
2024-01-08 12:17:28
2024-01-08 12:17:29
2024-01-08 12:17:29
2024-01-08 12:17:29
2024-01-08 12:17:29
2024-01-08 12:17:29
2024-01-08 12:17:29
2024-01-08 12:17:30
2024-01-08 12:17:31
2024-01-08 12:17:31
2024-01-08 12:17:32
2024-01-08 12:17:32
2024-01-08 12:17:33
2024-01-08 12:17:33
2024-01-08 12:17:34
2024-01-08 12:17:34
2024-01-08 12:17:34
2024-01-08 12:17:34
2024-01-08 12:17:34
2024-01-08 12:17:34
2024-01-08 12:17:34
2024-01-08 12:17:34
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:35
2024-01-08 12:17:36
2024-01-08 12:17:36
2024-01-08 12:17:36
2024-01-08 12:17:36
2024-01-08 12:17:37
2024-01-08 12:17:37
2024-01-08 12:17:37
2024-01-08 12:17:37
2024-01-08 12:17:37
2024-01-08 12:17:38
2024-01-08 12:17:39
2024-01-08 12:17:40
2024-01-08 12:17:40
2024-01-08 12:17:40
2024-01-08 12:17:40
2024-01-08 12:17:40
2024-01-08 12:17:41
2024-01-08 12:17:41
2024-01-08 12:17:43
2024-01-08 12:17:43
2024-01-08 12:17:43
2024-01-08 12:17:43
2024-01-08 12:17:43
2024-01-08 12:17:44
2024-01-08 12:17:44
2024-01-08 12:17:44
2024-01-08 12:17:46
2024-01-08 12:17:47
2024-01-08 12:17:47
2024-01-08 12:17:48
2024-01-08 12:17:49
2024-01-08 12:17:49
2024-01-08 12:17:50
2024-01-08 12:17:51
2024-01-08 12:17:51
2024-01-08 12:17:51
2024-01-08 12:17:51
2024-01-08 12:17:51
2024-01-08 12:17:51
2024-01-08 12:17:51
2024-01-08 12:17:52
2024-01-08 12:17:52
2024-01-08 12:17:53
2024-01-08 12:17:53
2024-01-08 12:17:53
2024-01-08 12:17:55
2024-01-08 12:17:56
2024-01-08 12:17:56
2024-01-08 12:17:56
2024-01-08 12:17:57
2024-01-08 12:17:59
2024-01-08 12:18:00
2024-01-08 12:18:00
2024-01-08 12:18:00
2024-01-08 12:18:01
2024-01-08 12:18:01
2024-01-08 12:18:01
2024-01-08 12:18:01
2024-01-08 12:18:01
2024-01-08 12:18:01
2024-01-08 12:18:01
2024-01-08 12:18:03
2024-01-08 12:18:04
2024-01-08 12:18:04
2024-01-08 12:18:04
2024-01-08 12:18:06
2024-01-08 12:18:06
2024-01-08 12:18:06
2024-01-08 12:18:06
2024-01-08 12:18:06
2024-01-08 12:18:06
2024-01-08 12:18:07
2024-01-08 12:18:07
2024-01-08 12:18:08
2024-01-08 12:18:08
2024-01-08 12:18:11
2024-01-08 12:18:11
2024-01-08 12:18:12
2024-01-08 12:18:13
2024-01-08 12:18:13
2024-01-08 12:18:13
2024-01-08 12:18:13
2024-01-08 12:18:13
2024-01-08 12:18:13
2024-01-08 12:18:13
2024-01-08 12:18:13
2024-01-08 12:18:14
2024-01-08 12:18:15
2024-01-08 12:18:16
2024-01-08 12:18:17
2024-01-08 12:18:17
2024-01-08 12:18:17
2024-01-08 12:18:17
2024-01-08 12:18:18
2024-01-08 12:18:18
2024-01-08 12:18:18
2024-01-08 12:18:19
2024-01-08 12:18:20
2024-01-08 12:18:20
2024-01-08 12:18:20
2024-01-08 12:18:21
2024-01-08 12:18:21
2024-01-08 12:18:21
2024-01-08 12:18:22
2024-01-08 12:18:22
2024-01-08 12:18:22
2024-01-08 12:18:23
2024-01-08 12:18:23
2024-01-08 12:18:24
2024-01-08 12:18:24
2024-01-08 12:18:26
2024-01-08 12:18:26
2024-01-08 12:18:26
2024-01-08 12:18:26
2024-01-08 12:18:27
2024-01-08 12:18:30
2024-01-08 12:18:30
2024-01-08 12:18:32
2024-01-08 12:18:34
2024-01-08 12:18:34
2024-01-08 12:18:34
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:38
2024-01-08 12:18:39
2024-01-08 12:18:39
2024-01-08 12:18:40
2024-01-08 12:18:40
2024-01-08 12:18:40
2024-01-08 12:18:41
2024-01-08 12:18:42
2024-01-08 12:18:43
2024-01-08 12:18:44
2024-01-08 12:18:44
2024-01-08 12:18:45
2024-01-08 12:18:46
2024-01-08 12:18:47
2024-01-08 12:18:48
2024-01-08 12:18:48
2024-01-08 12:18:48
2024-01-08 12:18:48
2024-01-08 12:18:48
2024-01-08 12:18:49
2024-01-08 12:18:49
2024-01-08 12:18:50
2024-01-08 12:18:52
2024-01-08 12:18:53
2024-01-08 12:18:53
2024-01-08 12:18:53
2024-01-08 12:18:53
2024-01-08 12:18:53
2024-01-08 12:18:54
2024-01-08 12:18:54
2024-01-08 12:18:54
2024-01-08 12:18:54
2024-01-08 12:18:54
2024-01-08 12:18:54
2024-01-08 12:18:55
2024-01-08 12:18:56
2024-01-08 12:18:56
2024-01-08 12:18:57
2024-01-08 12:18:58
2024-01-08 12:18:58
2024-01-08 12:18:58
2024-01-08 12:18:58
2024-01-08 12:18:58
2024-01-08 12:18:58
2024-01-08 12:18:59
2024-01-08 12:18:59
2024-01-08 12:18:59
2024-01-08 12:19:00
2024-01-08 12:19:00
2024-01-08 12:19:00
2024-01-08 12:19:00
2024-01-08 12:19:00
2024-01-08 12:19:01
2024-01-08 12:19:01
2024-01-08 12:19:01
2024-01-08 12:19:01
2024-01-08 12:19:01
2024-01-08 12:19:01
2024-01-08 12:19:01
2024-01-08 12:19:02
2024-01-08 12:19:02
2024-01-08 12:19:02
2024-01-08 12:19:02
2024-01-08 12:19:02
2024-01-08 12:19:03
2024-01-08 12:19:03
2024-01-08 12:19:05
2024-01-08 12:19:05
2024-01-08 12:19:05
2024-01-08 12:19:05
2024-01-08 12:19:07
2024-01-08 12:19:07
2024-01-08 12:19:08
2024-01-08 12:19:09
2024-01-08 12:19:10
2024-01-08 12:19:11
2024-01-08 12:19:13
2024-01-08 12:19:13
2024-01-08 12:19:14
2024-01-08 12:19:14
2024-01-08 12:19:15
2024-01-08 12:19:16
2024-01-08 12:19:16
2024-01-08 12:19:16
2024-01-08 12:19:16
2024-01-08 12:19:18
2024-01-08 12:19:18
2024-01-08 12:19:18
2024-01-08 12:19:20
2024-01-08 12:19:21
2024-01-08 12:19:21
2024-01-08 12:19:22
2024-01-08 12:19:23
2024-01-08 12:19:23
2024-01-08 12:19:23
2024-01-08 12:19:23
2024-01-08 12:19:24
2024-01-08 12:19:24
2024-01-08 12:19:24
2024-01-08 12:19:24
2024-01-08 12:19:24
2024-01-08 12:19:25
2024-01-08 12:19:25
2024-01-08 12:19:27
2024-01-08 12:19:28
2024-01-08 12:19:28
2024-01-08 12:19:28
2024-01-08 12:19:28
2024-01-08 12:19:31
2024-01-08 12:19:31
2024-01-08 12:19:32
2024-01-08 12:19:32
2024-01-08 12:19:32
2024-01-08 12:19:33
2024-01-08 12:19:35
2024-01-08 12:19:36
2024-01-08 12:19:36
2024-01-08 12:19:36
2024-01-08 12:19:36
2024-01-08 12:19:36
2024-01-08 12:19:36
2024-01-08 12:19:38
2024-01-08 12:19:38
2024-01-08 12:19:39
2024-01-08 12:19:39
2024-01-08 12:19:39
2024-01-08 12:19:40
2024-01-08 12:19:40
2024-01-08 12:19:40
2024-01-08 12:19:42
2024-01-08 12:19:43
2024-01-08 12:19:43
2024-01-08 12:19:43
2024-01-08 12:19:46
2024-01-08 12:19:46
2024-01-08 12:19:46
2024-01-08 12:19:46
2024-01-08 12:19:46
2024-01-08 12:19:46
2024-01-08 12:19:47
2024-01-08 12:19:47
2024-01-08 12:19:48
2024-01-08 12:19:48
2024-01-08 12:19:49
2024-01-08 12:19:50
2024-01-08 12:19:50
2024-01-08 12:19:50
2024-01-08 12:19:50
2024-01-08 12:19:50
2024-01-08 12:19:51
2024-01-08 12:19:51
2024-01-08 12:19:51
2024-01-08 12:19:52
2024-01-08 12:19:52
2024-01-08 12:19:52
2024-01-08 12:19:53
2024-01-08 12:19:53
2024-01-08 12:19:53
2024-01-08 12:19:53
2024-01-08 12:19:53
2024-01-08 12:19:53
2024-01-08 12:19:54
2024-01-08 12:19:54
2024-01-08 12:19:54
2024-01-08 12:19:54
2024-01-08 12:19:55
2024-01-08 12:19:56
2024-01-08 12:19:56
2024-01-08 12:19:56
2024-01-08 12:19:57
2024-01-08 12:19:57
2024-01-08 12:19:57
2024-01-08 12:19:57
2024-01-08 12:19:58
2024-01-08 12:19:58
2024-01-08 12:19:58
2024-01-08 12:19:58
2024-01-08 12:19:58
2024-01-08 12:19:59
2024-01-08 12:19:59
2024-01-08 12:19:59
2024-01-08 12:20:00
2024-01-08 12:20:00
2024-01-08 12:20:00
2024-01-08 12:20:03
2024-01-08 12:20:04
2024-01-08 12:20:05
2024-01-08 12:20:05
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:06
2024-01-08 12:20:08
2024-01-08 12:20:08
2024-01-08 12:20:09
2024-01-08 12:20:09
2024-01-08 12:20:09
2024-01-08 12:20:10
2024-01-08 12:20:10
2024-01-08 12:20:11
2024-01-08 12:20:11
2024-01-08 12:20:12
2024-01-08 12:20:13
2024-01-08 12:20:14
2024-01-08 12:20:15
2024-01-08 12:20:15
2024-01-08 12:20:15
2024-01-08 12:20:15
2024-01-08 12:20:16
2024-01-08 12:20:16
2024-01-08 12:20:17
2024-01-08 12:20:17
2024-01-08 12:20:17
2024-01-08 12:20:18
2024-01-08 12:20:18
2024-01-08 12:20:18
2024-01-08 12:20:20
2024-01-08 12:20:21
2024-01-08 12:20:21
2024-01-08 12:20:22
2024-01-08 12:20:22
2024-01-08 12:20:22
2024-01-08 12:20:22
2024-01-08 12:20:22
2024-01-08 12:20:22
2024-01-08 12:20:22
2024-01-08 12:20:22
2024-01-08 12:20:24
2024-01-08 12:20:24
2024-01-08 12:20:25
2024-01-08 12:20:25
2024-01-08 12:20:26
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:29
2024-01-08 12:20:30
2024-01-08 12:20:30
2024-01-08 12:20:31
2024-01-08 12:20:32
2024-01-08 12:20:32
2024-01-08 12:20:32
2024-01-08 12:20:32
2024-01-08 12:20:32
2024-01-08 12:20:33
2024-01-08 12:20:33
2024-01-08 12:20:34
2024-01-08 12:20:34
2024-01-08 12:20:36
2024-01-08 12:20:36
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:37
2024-01-08 12:20:38
2024-01-08 12:20:38
2024-01-08 12:20:38
2024-01-08 12:20:38
2024-01-08 12:20:38
2024-01-08 12:20:38
2024-01-08 12:20:38
2024-01-08 12:20:38
2024-01-08 12:20:39
2024-01-08 12:20:39
2024-01-08 12:20:39
2024-01-08 12:20:41
2024-01-08 12:20:41
2024-01-08 12:20:41
2024-01-08 12:20:42
2024-01-08 12:20:42
2024-01-08 12:20:42
2024-01-08 12:20:44
2024-01-08 12:20:45
2024-01-08 12:20:45
2024-01-08 12:20:45
2024-01-08 12:20:46
2024-01-08 12:20:47
2024-01-08 12:20:49
2024-01-08 12:20:49
2024-01-08 12:20:49
2024-01-08 12:20:49
2024-01-08 12:20:49
2024-01-08 12:20:50
2024-01-08 12:20:50
2024-01-08 12:20:53
2024-01-08 12:20:54
2024-01-08 12:20:55
2024-01-08 12:20:55
2024-01-08 12:20:56
2024-01-08 12:20:56
2024-01-08 12:20:57
2024-01-08 12:20:57
2024-01-08 12:20:58
2024-01-08 12:20:58
2024-01-08 12:21:00
2024-01-08 12:21:00
2024-01-08 12:21:00
2024-01-08 12:21:00
2024-01-08 12:21:00
2024-01-08 12:21:03
2024-01-08 12:21:03
2024-01-08 12:21:04
2024-01-08 12:21:04
2024-01-08 12:21:04
2024-01-08 12:21:04
2024-01-08 12:21:04
2024-01-08 12:21:05
2024-01-08 12:21:05
2024-01-08 12:21:05
2024-01-08 12:21:05
2024-01-08 12:21:05
2024-01-08 12:21:06
2024-01-08 12:21:06
2024-01-08 12:21:06
2024-01-08 12:21:06
2024-01-08 12:21:07
2024-01-08 12:21:07
2024-01-08 12:21:07
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:08
2024-01-08 12:21:09
2024-01-08 12:21:09
2024-01-08 12:21:09
2024-01-08 12:21:10
2024-01-08 12:21:11
2024-01-08 12:21:11
2024-01-08 12:21:11
2024-01-08 12:21:11
2024-01-08 12:21:11
2024-01-08 12:21:11
2024-01-08 12:21:11
2024-01-08 12:21:12
2024-01-08 12:21:12
2024-01-08 12:21:12
2024-01-08 12:21:12
2024-01-08 12:21:12
2024-01-08 12:21:12
2024-01-08 12:21:12
2024-01-08 12:21:12
2024-01-08 12:21:14
2024-01-08 12:21:14
2024-01-08 12:21:14
2024-01-08 12:21:15
2024-01-08 12:21:15
2024-01-08 12:21:15
2024-01-08 12:21:16
2024-01-08 12:21:16
2024-01-08 12:21:17
2024-01-08 12:21:17
2024-01-08 12:21:18
2024-01-08 12:21:18
2024-01-08 12:21:18
2024-01-08 12:21:18
2024-01-08 12:21:18
2024-01-08 12:21:19
2024-01-08 12:21:19
2024-01-08 12:21:19
2024-01-08 12:21:20
2024-01-08 12:21:20
2024-01-08 12:21:21
2024-01-08 12:21:22
2024-01-08 12:21:22
2024-01-08 12:21:22
2024-01-08 12:21:22
2024-01-08 12:21:23
2024-01-08 12:21:24
2024-01-08 12:21:24
2024-01-08 12:21:26
2024-01-08 12:21:26
2024-01-08 12:21:26
2024-01-08 12:21:26
2024-01-08 12:21:28
2024-01-08 12:21:28
2024-01-08 12:21:28
2024-01-08 12:21:30
2024-01-08 12:21:31
2024-01-08 12:21:31
2024-01-08 12:21:31
2024-01-08 12:21:31
2024-01-08 12:21:32
2024-01-08 12:21:34
2024-01-08 12:21:34
2024-01-08 12:21:34
2024-01-08 12:21:35
2024-01-08 12:21:35
2024-01-08 12:21:35
2024-01-08 12:21:35
2024-01-08 12:21:35
2024-01-08 12:21:35
2024-01-08 12:21:35
2024-01-08 12:21:37
2024-01-08 12:21:37
2024-01-08 12:21:38
2024-01-08 12:21:38
2024-01-08 12:21:38
2024-01-08 12:21:38
2024-01-08 12:21:38
2024-01-08 12:21:38
2024-01-08 12:21:38
2024-01-08 12:21:39
2024-01-08 12:21:39
2024-01-08 12:21:39
